timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
167,1.0,-0.75,-1.2206807,0.0056,15.0,49.65333,0.0,6.0,1862.0,345.0,1.0,176.04033,90.0,27,15,14,10,12,10,14,9,15,12
168,1.0,-0.75,-1.3091723,0.0048,15.0,41.2,0.0,3.0,1545.0,346.0,1.0,186.48233,70.0,10,15,11,10,10,10,11,9,13,12
169,1.0,-0.75,-1.1963662,0.0053,15.0,51.253334,0.0,5.0,1922.0,345.0,1.0,173.1712,50.0,21,15,11,10,11,10,11,9,13,12
170,1.0,-0.75,-1.1973593,0.0044,15.0,40.48,0.0,2.0,1518.0,347.0,1.0,173.2884,30.0,6,15,9,10,10,10,9,9,10,12
171,1.0,-0.75,-0.9733536,0.0183,15.0,41.306667,0.0,35.0,1549.0,345.0,1.0,146.85573,90.0,82,15,9,10,10,10,9,9,10,12
172,1.0,-0.75,-1.0516897,0.0046,15.0,36.693333,0.0,4.0,1376.0,346.0,1.0,156.0994,50.0,18,15,8,10,8,10,9,9,9,12
173,1.0,-0.75,-1.0862265,0.0045,15.0,37.84,0.0,4.0,1419.0,345.0,1.0,160.17473,50.0,18,15,9,10,7,10,8,9,10,12
174,1.0,-0.75,-1.0942198,0.0045,15.0,37.6,0.0,4.0,1410.0,345.0,1.0,161.11794,10.0,18,15,8,10,10,10,9,9,9,12
175,1.0,-0.75,-1.1302232,0.0049,15.0,39.333332,0.0,5.0,1475.0,346.0,1.0,165.36633,10.0,23,15,9,10,9,10,9,9,10,12
176,1.0,-0.75,-1.0597446,0.0061,15.0,38.533333,0.0,9.0,1445.0,345.0,1.0,157.04987,10.0,46,15,9,10,7,10,8,9,10,12
177,1.0,-0.75,-1.074635,0.0057,15.0,39.6,0.0,8.0,1485.0,345.0,1.0,158.80693,30.0,40,15,8,10,8,10,9,9,9,12
178,1.0,-0.75,-1.0960706,0.0054,15.0,41.28,0.0,7.0,1548.0,345.0,1.0,161.33633,10.0,35,15,10,10,9,10,8,9,10,12
179,1.0,-0.75,-1.0733796,0.0065,15.0,43.65333,0.0,10.0,1637.0,345.0,1.0,158.6588,30.0,49,15,10,10,8,10,10,9,11,12
180,1.0,-0.75,-1.1428012,0.0053,15.0,45.84,0.0,6.0,1719.0,345.0,1.0,166.85054,10.0,28,15,10,10,13,10,10,9,11,12
181,-0.2,-0.75,-1.0793995,0.024,15.0,46.746666,0.0,47.0,1753.0,345.0,1.0,159.36914,90.0,80,15,11,10,11,10,10,9,12,12
182,1.0,-0.75,-1.0875391,0.0051,15.0,43.253334,0.0,6.0,1622.0,346.0,1.0,160.3296,30.0,28,15,10,10,8,10,10,9,11,12
183,1.0,-0.75,-1.0572735,0.0061,15.0,41.546665,0.0,9.0,1558.0,346.0,1.0,156.75827,10.0,45,15,9,10,11,10,9,9,10,12
184,1.0,-0.75,-1.0835763,0.0051,15.0,41.2,0.0,6.0,1545.0,347.0,1.0,159.862,70.0,27,15,10,10,11,10,9,9,10,12
185,1.0,-0.75,-1.1122695,0.0064,15.0,41.706665,0.0,9.0,1564.0,346.0,1.0,163.2478,50.0,47,15,10,10,9,10,9,9,11,12
186,1.0,-0.75,-0.9867423,0.0078,15.0,40.133335,0.0,13.0,1505.0,346.0,1.0,148.4356,90.0,69,15,9,10,12,10,9,9,11,12
187,1.0,-0.75,-1.0139582,0.0144,15.0,39.92,0.0,27.0,1497.0,346.0,1.0,151.64706,70.0,80,15,8,10,10,10,9,9,10,12
188,1.0,-0.75,-1.0125921,0.0134,15.0,40.133335,0.0,25.0,1505.0,346.0,1.0,151.48587,90.0,80,15,9,10,7,10,7,9,10,12
189,1.0,-0.75,-1.0359802,0.0103,15.0,42.266666,0.0,18.0,1585.0,346.0,1.0,154.24567,10.0,83,15,10,10,9,10,9,9,10,12
190,1.0,-0.75,-1.0435445,0.007,15.0,40.533333,0.0,11.0,1520.0,347.0,1.0,155.13826,50.0,56,15,10,10,10,10,9,9,10,12
191,-0.099999994,-0.75,-1.0781282,0.022,15.0,40.826668,0.0,42.0,1531.0,346.0,1.0,159.21913,50.0,80,15,10,10,7,10,8,9,11,12
192,1.0,-0.75,-1.0548933,0.0113,15.0,41.173332,0.0,20.0,1544.0,346.0,1.0,156.4774,50.0,84,15,9,10,8,10,10,9,11,12
193,1.0,-0.75,-1.0553929,0.0109,15.0,41.97333,0.0,19.0,1574.0,346.0,1.0,156.53636,30.0,82,15,9,10,11,10,12,9,10,12
194,1.0,-0.75,-1.0423899,0.0098,15.0,40.426666,0.0,17.0,1516.0,346.0,1.0,155.002,10.0,74,15,9,10,7,10,8,9,10,12
195,1.0,-0.75,-1.1281627,0.0078,15.0,43.066666,0.0,12.0,1615.0,347.0,1.0,165.1232,30.0,60,15,10,10,9,10,10,9,11,12
196,1.0,-0.75,-1.0676926,0.0139,15.0,40.106667,0.0,25.0,1504.0,346.0,1.0,157.98773,10.0,85,15,9,10,10,10,11,9,10,12
197,-0.31,-0.75,-1.0966971,0.0262,15.0,42.4,0.0,66.0,1590.0,346.0,1.0,161.41026,90.0,83,15,9,10,9,10,8,9,11,12
198,-0.18500003,-0.75,-1.0912786,0.0237,15.0,43.12,0.0,46.0,1617.0,346.0,1.0,160.77087,10.0,81,15,10,10,9,10,8,9,11,12
199,-0.29500005,-0.75,-1.0902164,0.0259,15.0,38.213333,0.0,117.0,1433.0,346.0,1.0,160.64554,70.0,87,15,8,10,9,10,11,9,10,12
200,-0.31,-0.75,-1.104392,0.0262,15.0,44.266666,0.0,84.0,1660.0,346.0,1.0,162.31827,30.0,82,15,10,10,11,10,10,9,12,12
201,-0.35500002,-0.75,-1.1459723,0.0271,15.0,42.02667,0.0,71.0,1576.0,347.0,1.0,167.22473,10.0,82,15,8,10,10,10,10,9,9,12
202,1.0,-0.75,-1.1337599,0.0137,15.0,41.52,0.0,24.0,1557.0,347.0,1.0,165.78366,10.0,81,15,11,10,8,10,10,9,12,12
203,1.0,-0.75,-1.1010457,0.0135,15.0,43.44,0.0,24.0,1629.0,346.0,1.0,161.9234,50.0,76,15,10,10,11,10,10,9,12,12
204,1.0,-0.75,-1.1330429,0.0134,15.0,42.48,0.0,24.0,1593.0,346.0,1.0,165.69907,90.0,84,15,7,10,10,10,10,9,10,12
205,1.0,-0.75,-1.1550328,0.0132,15.0,42.8,0.0,23.0,1605.0,347.0,1.0,168.29387,70.0,82,15,12,10,9,10,10,9,13,12
206,1.0,-0.75,-1.1339949,0.0197,15.0,43.386665,0.0,36.0,1627.0,346.0,1.0,165.8114,30.0,78,15,11,10,11,10,9,9,12,12
207,-0.325,-0.75,-1.1346853,0.0265,15.0,45.36,0.0,90.0,1701.0,346.0,1.0,165.89287,30.0,83,15,8,10,10,10,10,9,9,12
208,-0.31,-0.75,-1.1318678,0.0262,15.0,41.466667,0.0,53.0,1555.0,346.0,1.0,165.5604,30.0,85,15,10,10,8,10,10,9,12,12
209,-0.305,-0.75,-1.0985,0.0261,15.0,42.826668,0.0,96.0,1606.0,346.0,1.0,161.623,50.0,82,15,11,10,10,10,9,9,12,12
210,1.0,-0.75,-1.1401644,0.0144,15.0,42.533333,0.0,25.0,1595.0,346.0,1.0,166.5394,10.0,79,15,9,10,10,10,9,9,10,12
211,-0.38,-0.75,-1.1623265,0.0276,15.0,42.746666,0.0,54.0,1603.0,346.0,1.0,169.15453,50.0,86,15,10,10,7,10,10,9,11,12
212,-0.365,-0.75,-1.1732922,0.0273,15.0,44.96,0.0,112.0,1686.0,347.0,1.0,170.44847,70.0,83,15,11,10,11,10,10,9,13,12
213,-0.33999994,-0.75,-1.1489553,0.0268,15.0,45.12,0.0,82.0,1692.0,346.0,1.0,167.57674,90.0,80,15,9,10,11,10,10,9,9,12
214,-0.36,-0.75,-1.1641209,0.0272,15.0,45.493332,0.0,118.0,1706.0,346.0,1.0,169.36627,30.0,86,15,10,10,8,10,10,9,11,12
215,-0.33999994,-0.75,-1.1506627,0.0268,15.0,44.32,0.0,91.0,1662.0,346.0,1.0,167.7782,10.0,86,15,11,10,10,10,9,9,12,12
216,1.0,-0.75,-1.1247452,0.015,15.0,43.466667,0.0,27.0,1630.0,346.0,1.0,164.71994,30.0,77,15,10,10,10,10,10,9,11,12
217,-0.32999998,-0.75,-1.1276084,0.0266,15.0,48.08,0.0,54.0,1803.0,346.0,1.0,165.0578,70.0,82,15,11,10,8,10,11,9,12,12
218,-0.32,-0.75,-1.1459293,0.0264,15.0,46.8,0.0,87.0,1755.0,347.0,1.0,167.21967,50.0,85,15,10,10,11,10,10,9,12,12
219,-0.375,-0.75,-1.1394334,0.0275,15.0,48.506668,0.0,119.0,1819.0,346.0,1.0,166.45314,30.0,77,15,10,10,13,10,10,9,13,12
220,-0.36,-0.75,-1.152943,0.0272,15.0,50.133335,0.0,154.0,1880.0,346.0,1.0,168.04727,30.0,76,15,11,10,11,10,10,9,12,12
221,-0.37,-0.75,-1.1691056,0.0274,15.0,49.466667,0.0,72.0,1855.0,347.0,1.0,169.95447,70.0,82,15,10,10,12,10,10,9,13,12
222,-0.10499998,-0.75,-1.1589124,0.0221,15.0,47.333332,0.0,41.0,1775.0,347.0,1.0,168.75166,90.0,80,15,11,10,13,10,11,9,11,12
223,-0.37,-0.75,-1.1571283,0.0274,15.0,49.253334,0.0,90.0,1847.0,346.0,1.0,168.54114,70.0,74,15,11,10,10,10,11,9,12,12
224,-0.315,-0.75,-1.1388227,0.0263,15.0,47.68,0.0,85.0,1788.0,346.0,1.0,166.38107,50.0,83,15,11,10,11,10,10,9,12,12
225,-0.35500002,-0.75,-1.149831,0.0271,15.0,47.65333,0.0,144.0,1787.0,347.0,1.0,167.68007,50.0,81,15,11,10,13,10,11,9,11,12
226,-0.365,-0.75,-1.1667085,0.0273,15.0,49.093334,0.0,129.0,1841.0,346.0,1.0,169.6716,90.0,79,15,11,10,9,10,11,9,13,12
227,1.0,-0.75,-1.1472346,0.0141,15.0,46.746666,0.0,24.0,1753.0,347.0,1.0,167.37367,50.0,78,15,13,10,10,10,11,9,11,12
228,-0.37,-0.75,-1.1641504,0.0274,15.0,47.946667,0.0,72.0,1798.0,347.0,1.0,169.36974,10.0,80,15,10,10,12,10,11,9,12,12
229,1.0,-0.75,-1.1791029,0.0104,15.0,46.666668,0.0,17.0,1750.0,346.0,1.0,171.13414,50.0,75,15,11,10,8,10,11,9,12,12
230,-0.35000002,-0.75,-1.1714666,0.027,15.0,44.773335,0.0,55.0,1679.0,347.0,1.0,170.23306,90.0,80,15,10,10,10,10,10,9,12,12
231,-0.365,-0.75,-1.1581819,0.0273,15.0,46.586666,0.0,63.0,1747.0,346.0,1.0,168.66547,90.0,80,15,9,10,13,10,11,9,12,12
232,1.0,-0.75,-1.1601983,0.0127,15.0,45.226665,0.0,22.0,1696.0,346.0,1.0,168.9034,90.0,77,15,10,10,9,10,11,9,11,12
233,-0.365,-0.75,-1.1634554,0.0273,15.0,49.733334,0.0,84.0,1865.0,346.0,1.0,169.28773,90.0,82,15,9,10,12,10,12,9,11,12
234,-0.36,-0.75,-1.1386049,0.0272,15.0,47.413334,0.0,64.0,1778.0,346.0,1.0,166.35538,50.0,75,15,13,10,10,10,11,9,13,12
235,-0.35000002,-0.75,-1.1446611,0.027,15.0,48.613335,0.0,57.0,1823.0,346.0,1.0,167.07,30.0,76,15,11,10,11,10,11,9,14,12
236,-0.325,-0.75,-1.1206565,0.0265,15.0,46.053333,0.0,75.0,1727.0,347.0,1.0,164.23747,10.0,82,15,10,10,11,10,11,9,10,12
237,-0.33999994,-0.75,-1.1445215,0.0268,15.0,47.466667,0.0,100.0,1780.0,346.0,1.0,167.05353,10.0,81,15,12,10,11,10,11,9,11,12
238,1.0,-0.75,-1.1342559,0.0148,15.0,47.546665,0.0,26.0,1783.0,346.0,1.0,165.8422,10.0,73,15,11,10,11,10,10,9,15,12
239,1.0,-0.75,-1.1385604,0.0183,15.0,48.4,0.0,33.0,1815.0,347.0,1.0,166.35013,10.0,83,15,10,10,11,10,11,9,10,12
240,-0.36,-0.75,-1.1277988,0.0272,15.0,46.933334,0.0,72.0,1760.0,346.0,1.0,165.08026,70.0,83,15,13,10,10,10,11,9,12,12
241,-0.325,-0.75,-1.0769994,0.0265,15.0,44.826668,0.0,78.0,1681.0,347.0,1.0,159.08594,50.0,75,15,10,10,10,10,9,9,15,12
242,-0.35000002,-0.75,-1.1152242,0.027,15.0,45.866665,0.0,142.0,1720.0,346.0,1.0,163.59647,50.0,80,15,10,10,11,10,10,9,9,12
243,-0.3,-0.75,-1.0674447,0.026,15.0,41.946667,0.0,127.0,1573.0,346.0,1.0,157.95847,90.0,84,15,11,10,10,10,10,9,10,12
244,-0.35000002,-0.75,-1.0954971,0.027,15.0,44.773335,0.0,134.0,1679.0,347.0,1.0,161.26866,90.0,80,15,12,10,11,10,9,9,13,12
245,-0.375,-0.75,-1.1513102,0.0275,15.0,45.573334,0.0,137.0,1709.0,347.0,1.0,167.8546,50.0,77,15,8,10,11,10,10,9,10,12
246,-0.34500003,-0.75,-1.0967345,0.0269,15.0,43.12,0.0,145.0,1617.0,346.0,1.0,161.41467,10.0,84,15,11,10,8,10,10,9,11,12
247,-0.37,-0.75,-1.1245474,0.0274,15.0,42.506668,0.0,125.0,1594.0,346.0,1.0,164.6966,70.0,83,15,11,10,10,10,9,9,13,12
248,-0.38499996,-0.75,-1.1454039,0.0277,15.0,45.84,0.0,104.0,1719.0,346.0,1.0,167.15765,50.0,81,15,8,10,11,10,10,9,10,12
249,-0.375,-0.75,-1.1076306,0.0275,15.0,43.12,0.0,75.0,1617.0,347.0,1.0,162.70041,70.0,83,15,10,10,8,10,10,9,9,12
250,-0.365,-0.75,-1.1079345,0.0273,15.0,45.173332,0.0,82.0,1694.0,347.0,1.0,162.73627,50.0,82,15,10,10,11,10,9,9,13,12
251,-0.365,-0.75,-1.1157523,0.0273,15.0,42.453335,0.0,70.0,1592.0,349.0,1.0,163.65878,10.0,82,15,8,10,11,10,9,9,10,12
252,1.0,-0.75,-1.0950209,0.0136,15.0,41.226665,0.0,24.0,1546.0,346.0,1.0,161.21246,50.0,80,15,10,10,8,10,9,9,8,12
253,-0.33999994,-0.75,-1.1130537,0.0268,15.0,41.68,0.0,81.0,1563.0,348.0,1.0,163.34033,10.0,82,15,11,10,11,10,9,9,12,12
254,1.0,-0.75,-1.1938226,0.0053,15.0,44.106667,0.0,5.0,1654.0,346.0,1.0,172.87106,10.0,23,15,9,10,9,10,10,9,10,12
255,1.0,-0.75,-1.1959373,0.0056,15.0,44.933334,0.0,6.0,1685.0,347.0,1.0,173.1206,30.0,29,15,10,10,9,10,10,9,10,12
256,-0.33499998,-0.75,-1.154426,0.0267,15.0,44.693333,0.0,48.0,1676.0,347.0,1.0,168.22226,90.0,84,15,13,10,9,10,9,9,13,12
257,-0.375,-0.75,-1.195496,0.0275,15.0,45.81333,0.0,49.0,1718.0,347.0,1.0,173.06853,10.0,82,16,8,10,12,10,10,9,12,12
258,-0.38,-0.75,-1.1591141,0.0276,15.0,43.573334,0.0,85.0,1634.0,347.0,1.0,168.77547,70.0,82,16,9,10,8,10,10,9,12,12
259,-0.37,-0.75,-1.1549814,0.0274,15.0,45.013332,0.0,65.0,1688.0,346.0,1.0,168.2878,90.0,82,16,12,10,9,10,9,9,12,12
260,-0.32999998,-0.75,-1.1300548,0.0266,15.0,44.64,0.0,81.0,1674.0,346.0,1.0,165.34647,90.0,82,16,7,10,11,10,10,9,11,12
261,-0.36,-0.75,-1.1424044,0.0272,15.0,47.173332,0.0,133.0,1769.0,346.0,1.0,166.80373,50.0,82,16,8,10,9,10,10,9,12,12
262,1.0,-0.75,-1.1438723,0.0196,15.0,46.64,0.0,35.0,1749.0,348.0,1.0,166.97693,70.0,81,16,12,10,9,10,10,9,12,12
263,1.0,-0.75,-1.2138158,0.0052,15.0,45.92,0.0,5.0,1722.0,347.0,1.0,175.23027,70.0,23,16,9,10,12,10,10,9,11,12
264,-0.36,-0.75,-1.1586436,0.0272,15.0,48.053333,0.0,75.0,1802.0,347.0,1.0,168.71994,70.0,83,16,11,10,10,10,8,9,14,12
265,1.0,-0.75,-1.1467571,0.007,15.0,43.893333,0.0,10.0,1646.0,347.0,1.0,167.31734,10.0,52,16,9,10,10,10,9,9,9,12
266,-0.32999998,-0.75,-1.1089225,0.0266,15.0,45.28,0.0,76.0,1698.0,347.0,1.0,162.85286,70.0,81,16,10,10,9,10,13,9,11,12
267,1.0,-0.75,-1.1465554,0.0158,15.0,44.96,0.0,28.0,1686.0,347.0,1.0,167.29353,50.0,80,16,10,10,10,10,8,9,14,12
268,1.0,-0.75,-1.0799984,0.0163,15.0,43.013332,0.0,31.0,1613.0,347.0,1.0,159.4398,50.0,87,16,7,10,9,10,8,9,10,12
269,-0.27499998,-0.75,-1.0762779,0.0255,15.0,44.64,0.0,84.0,1674.0,347.0,1.0,159.0008,70.0,85,16,12,10,10,10,11,9,9,12
270,1.0,-0.75,-1.1692554,0.0186,15.0,47.413334,0.0,33.0,1778.0,347.0,1.0,169.97214,30.0,81,16,10,10,10,10,9,9,14,12
271,-0.38499996,-0.75,-1.1775514,0.0277,15.0,45.2,0.0,138.0,1695.0,347.0,1.0,170.95107,30.0,83,16,9,10,10,10,9,9,10,12
272,-0.365,-0.75,-1.1652797,0.0273,15.0,46.34667,0.0,106.0,1738.0,347.0,1.0,169.503,70.0,81,15,14,10,11,10,13,9,12,12
273,-0.29000005,-0.75,-1.172226,0.0258,15.0,45.626667,0.0,47.0,1711.0,347.0,1.0,170.32266,50.0,80,16,12,10,10,10,11,9,14,12
274,1.0,-0.75,-1.163213,0.0065,15.0,45.6,0.0,9.0,1710.0,347.0,1.0,169.25914,10.0,44,15,9,10,11,10,10,9,10,12
275,1.0,-0.75,-1.1961774,0.006,15.0,46.053333,0.0,7.0,1727.0,347.0,1.0,173.14893,10.0,33,15,13,10,10,10,12,9,11,12
276,1.0,-0.75,-1.15983,0.0078,15.0,44.613335,0.0,12.0,1673.0,347.0,1.0,168.85994,50.0,59,16,10,10,10,10,9,9,15,12
277,1.0,-0.75,-1.0562886,0.0057,15.0,39.733334,0.0,8.0,1490.0,347.0,1.0,156.64206,90.0,41,16,7,10,9,10,8,9,10,12
278,1.0,-0.75,-1.155852,0.0058,15.0,45.36,0.0,7.0,1701.0,347.0,1.0,168.39053,10.0,34,16,10,10,10,10,12,9,11,12
279,1.0,-0.75,-1.1060367,0.0052,15.0,42.24,0.0,6.0,1584.0,347.0,1.0,162.51233,90.0,28,16,8,10,9,10,9,9,13,12
280,1.0,-0.75,-1.1603491,0.0065,15.0,44.34667,0.0,9.0,1663.0,347.0,1.0,168.9212,10.0,44,16,9,10,10,10,10,9,11,12
281,1.0,-0.75,-1.1307073,0.0093,15.0,46.266666,0.0,15.0,1735.0,347.0,1.0,165.42346,70.0,74,16,12,10,10,10,10,9,10,12
282,1.0,-0.75,-1.1588045,0.0065,15.0,45.493332,0.0,9.0,1706.0,347.0,1.0,168.73894,50.0,44,16,11,10,10,10,9,9,14,12
283,1.0,-0.75,-1.1411695,0.0069,15.0,46.32,0.0,10.0,1737.0,347.0,1.0,166.658,90.0,49,16,8,10,10,10,10,9,12,12
284,1.0,-0.75,-1.1741271,0.0058,15.0,43.466667,0.0,7.0,1630.0,347.0,1.0,170.547,50.0,34,16,11,10,10,10,10,9,11,12
285,1.0,-0.75,-1.1950688,0.0062,15.0,45.84,0.0,8.0,1719.0,347.0,1.0,173.01813,70.0,38,16,10,10,10,10,10,9,14,12
286,1.0,-0.75,-1.15433,0.0087,15.0,45.12,0.0,14.0,1692.0,347.0,1.0,168.21094,50.0,67,16,8,10,10,10,11,9,12,12
287,1.0,-0.75,-1.2227159,0.0067,15.0,47.413334,0.0,9.0,1778.0,347.0,1.0,176.28047,50.0,43,16,12,10,11,10,11,9,10,12
288,1.0,-0.75,-1.1235796,0.0059,15.0,44.373333,0.0,8.0,1664.0,347.0,1.0,164.5824,90.0,40,16,11,10,9,10,9,9,13,12
289,1.0,-0.75,-1.1081333,0.0055,15.0,44.426666,0.0,7.0,1666.0,347.0,1.0,162.75974,30.0,34,16,9,10,10,10,10,9,11,12
290,1.0,-0.75,-1.1587113,0.0056,15.0,44.906666,0.0,7.0,1684.0,347.0,1.0,168.72794,50.0,33,15,11,10,11,10,10,9,11,12
291,-0.004999969,-0.75,-1.0933524,0.0201,15.0,43.81333,0.0,38.0,1643.0,347.0,1.0,161.0156,30.0,83,16,12,10,9,10,10,9,14,12
292,1.0,-0.7,-1.0963175,0.0062,14.0,43.92,0.0,9.0,1647.0,347.0,1.0,161.36546,90.0,42,16,8,10,11,10,10,9,12,12
293,1.0,-0.7,-1.1067187,0.0052,14.0,46.6,0.0,6.0,1631.0,324.0,1.0,162.5928,50.0,30,16,11,10,6,10,11,9,10,12
294,1.0,-0.7,-1.0939401,0.006,14.0,47.6,0.0,8.0,1666.0,324.0,1.0,161.08493,50.0,41,15,11,10,7,10,10,9,14,12
295,1.0,-0.7,-1.1565305,0.0054,14.0,47.142857,0.0,6.0,1650.0,324.0,1.0,168.4706,90.0,27,15,9,10,8,10,11,9,11,12
296,1.0,-0.7,-1.048347,0.0092,14.0,47.54286,0.0,15.0,1664.0,324.0,1.0,155.70494,50.0,69,15,11,10,6,10,10,9,9,12
297,1.0,-0.7,-1.0582837,0.0073,14.0,46.2,0.0,11.0,1617.0,324.0,1.0,156.87747,30.0,52,15,10,10,8,9,10,9,12,12
298,1.0,-0.7,-1.0264125,0.0097,14.0,46.485714,0.0,16.0,1627.0,325.0,1.0,153.11667,30.0,75,15,10,10,7,9,12,9,12,12
299,1.0,-0.7,-1.0415039,0.0059,14.0,47.17143,0.0,8.0,1651.0,324.0,1.0,154.89746,10.0,39,15,10,10,7,9,8,9,12,12
300,1.0,-0.7,-1.0783633,0.0075,14.0,48.114285,0.0,11.0,1684.0,324.0,1.0,159.24687,90.0,53,15,11,10,7,9,9,9,12,12
301,1.0,-0.7,-1.0723339,0.0179,14.0,48.885715,0.0,31.0,1711.0,324.0,1.0,158.5354,30.0,78,15,11,10,7,9,12,9,11,12
302,1.0,-0.7,-1.0411922,0.0097,14.0,45.37143,0.0,16.0,1588.0,324.0,1.0,154.86067,90.0,75,15,11,10,8,10,9,9,12,12
303,1.0,-0.7,-1.0360345,0.0094,14.0,47.42857,0.0,15.0,1660.0,324.0,1.0,154.25206,90.0,72,15,9,10,7,10,10,9,12,12
304,1.0,-0.7,-1.028756,0.008,14.0,45.228573,0.0,13.0,1583.0,324.0,1.0,153.3932,30.0,63,15,10,10,7,10,12,9,11,12
305,1.0,-0.7,-1.1336644,0.0073,14.0,49.228573,0.0,10.0,1723.0,324.0,1.0,165.7724,10.0,47,16,12,10,8,9,11,9,12,12
306,1.0,-0.7,-1.0623581,0.0167,14.0,48.2,0.0,29.0,1687.0,324.0,1.0,157.35826,10.0,80,16,10,10,8,9,9,9,11,12
307,1.0,-0.7,-1.0464791,0.0119,14.0,47.17143,0.0,20.0,1651.0,324.0,1.0,155.48453,10.0,77,16,10,10,7,9,13,9,10,12
308,-0.044999994,-0.7,-1.06103,0.0209,14.0,47.0,0.0,37.0,1645.0,324.0,1.0,157.20154,10.0,79,16,11,10,7,9,11,9,14,12
309,-0.365,-0.7,-1.0446452,0.0273,14.0,42.485714,0.0,143.0,1487.0,324.0,1.0,155.26813,10.0,80,16,10,10,7,9,9,9,10,12
310,-0.40000004,-0.7,-1.0989572,0.028,14.0,47.4,0.0,121.0,1659.0,324.0,1.0,161.67694,50.0,82,16,11,10,8,10,13,9,10,12
311,-0.38499996,-0.7,-1.0713593,0.0277,14.0,46.37143,0.0,134.0,1623.0,324.0,1.0,158.4204,10.0,80,16,10,10,7,10,11,9,13,12
312,-0.38999996,-0.7,-1.052687,0.0278,14.0,41.714287,0.0,80.0,1460.0,324.0,1.0,156.21707,90.0,85,16,10,10,7,10,8,9,11,12
313,-0.36,-0.7,-1.0479735,0.0272,14.0,44.057144,0.0,83.0,1542.0,324.0,1.0,155.66087,30.0,86,16,10,10,7,10,11,9,9,12
314,-0.425,-0.7,-1.0697836,0.0285,14.0,45.57143,0.0,67.0,1595.0,325.0,1.0,158.23447,70.0,78,16,11,10,7,9,11,9,13,12
315,-0.43999997,-0.7,-1.1164327,0.0288,14.0,47.114285,0.0,62.0,1649.0,324.0,1.0,163.73906,10.0,82,16,11,10,7,9,10,9,12,12
316,1.0,-0.7,-1.0603062,0.0093,14.0,43.42857,0.0,15.0,1520.0,324.0,1.0,157.11613,10.0,77,16,9,10,7,9,11,9,10,12
317,1.0,-0.7,-1.077852,0.0163,14.0,44.82857,0.0,28.0,1569.0,325.0,1.0,159.18654,10.0,78,16,11,10,8,10,11,9,13,12
318,-0.41500002,-0.7,-1.0761548,0.0283,14.0,45.17143,0.0,126.0,1581.0,324.0,1.0,158.98627,30.0,80,16,8,10,7,10,8,9,12,12
319,-0.375,-0.7,-1.0575984,0.0275,14.0,44.485714,0.0,92.0,1557.0,324.0,1.0,156.7966,90.0,85,16,11,10,7,10,10,9,9,12
320,-0.42999998,-0.7,-1.108679,0.0286,14.0,44.2,0.0,124.0,1547.0,323.0,1.0,162.82413,30.0,84,16,11,10,8,10,11,9,11,12
321,-0.42000002,-0.7,-1.0900419,0.0284,14.0,45.6,0.0,142.0,1596.0,325.0,1.0,160.62494,70.0,80,16,8,10,8,9,8,9,11,12
322,-0.425,-0.7,-1.1006458,0.0285,14.0,47.657143,0.0,70.0,1668.0,325.0,1.0,161.8762,50.0,86,16,10,10,8,9,10,9,9,12
323,-0.41500002,-0.7,-1.0918338,0.0283,14.0,48.74286,0.0,91.0,1706.0,324.0,1.0,160.8364,30.0,85,16,12,10,8,9,11,9,12,12
324,1.0,-0.7,-1.1244904,0.018,14.0,48.6,0.0,30.0,1701.0,324.0,1.0,164.68987,30.0,75,16,9,10,8,10,8,9,13,12
325,-0.425,-0.7,-1.1162672,0.0285,14.0,49.714287,0.0,112.0,1740.0,324.0,1.0,163.71953,50.0,80,16,11,10,8,10,11,9,10,12
326,-0.425,-0.7,-1.1066672,0.0285,14.0,49.54286,0.0,107.0,1734.0,324.0,1.0,162.58673,50.0,83,16,12,10,7,10,10,9,13,12
327,-0.43999997,-0.7,-1.1276294,0.0288,14.0,51.2,0.0,77.0,1792.0,325.0,1.0,165.06027,90.0,80,16,10,10,8,10,11,9,15,12
328,-0.43499997,-0.7,-1.1115429,0.0287,14.0,52.142857,0.0,122.0,1825.0,324.0,1.0,163.16206,30.0,76,16,12,10,8,9,11,9,11,12
329,-0.44999996,-0.7,-1.1464554,0.029,14.0,50.228573,0.0,53.0,1758.0,324.0,1.0,167.28174,90.0,82,16,10,10,9,9,8,9,11,12
330,-0.35000002,-0.7,-1.0884279,0.027,14.0,46.914288,0.0,134.0,1642.0,324.0,1.0,160.4345,70.0,83,16,11,10,6,9,11,9,11,12
331,-0.40500003,-0.7,-1.1092204,0.0281,14.0,47.057144,0.0,110.0,1647.0,327.0,1.0,162.888,30.0,81,16,11,10,6,9,9,9,12,12
332,-0.44999996,-0.7,-1.1512836,0.029,14.0,47.0,0.0,118.0,1645.0,324.0,1.0,167.85147,90.0,80,16,10,10,9,10,8,9,12,12
333,-0.44999996,-0.7,-1.1407712,0.029,14.0,46.857143,0.0,128.0,1640.0,324.0,1.0,166.611,90.0,78,16,11,10,6,10,13,9,12,12
